idx,class,conversation
362,일반 대화,"여행 계획 세웠어? 어디 가고 싶어?  
여수 어때? 밤바다 멋지더라.  
오, 좋네. 숙소는 어디로 할까?  
펜션 괜찮아. 분위기 좋아.  
좋아, 계획 세우자. 언제 갈까?  
다음 달 어때?  "
363,일반 대화,"요즘 듣는 노래 뭐야? 추천해줘.  
뉴진스 새 앨범 듣고 있어.  
오, 타이틀곡 어때? 중독성 있어?  
진짜 좋아. 뮤비도 멋져.  
바로 들어볼게. 콘서트 갈까?  
오, 무조건 가자!  "
364,일반 대화,"오늘 점심 뭐 먹을까? 배고프네.  
불고기 어때? 근처 맛집 가자.  
오, 좋지. 밑반찬도 많아?  
응, 다양하고 맛있어. 몇 시에 갈까?  
12시 반 어때?  
딜! 거기서 만나자."
365,일반 대화,"주말에 뭐할까? 심심해.  
플리마켓 갈까? 재밌는 물건 많아.  
오, 좋네. 어디서 열어?  
홍대 근처야. 구경 갈까?  
좋아, 2시쯤 어때?  
완벽해. 같이 가자!"
366,일반 대화,"요즘 취미 뭐해? 새ро 시작한 거 있어?  
요리 시작했어. 파스타 만들었어.  
오, 멋지다! 맛있어 보여.  
같이 만들어 먹을래? 재밌어.  
좋아, 주말에 같이 해보자.  
오케이, 레시피 준비할게!  "
367,일반 대화,"어제 친구들이랑 뭐했어?  
이태원 갔어. 분위기 좋은 바 갔지.  
부럽다! 어떤 메뉴 먹었어?  
칵테일이랑 나초 먹었어.  
다음에 나도 갈래. 언제 가?  
내일 어때? 같이 가자!  "
368,일반 대화,"새로 산 가방 어때? 잘 어울려?  
진짜 예뻐! 어디서 샀어?  
온라인에서 세일하길래 샀지.  
나도 하나 사고 싶다. 링크 보내줘.  
응, 바로 보낼게. 같이 쇼핑 갈까?  
좋아, 주말 어때?  "
369,일반 대화,"요즘 드라마 뭐 볼까? 추천해줘.  
‘미스터 션샤인’ 재밌어. 사극이야.  
오, 이병헌 나오는 거지?  
맞아, 스토리 탄탄해. 같이 볼래?  
응, 오늘 저녁부터 시작하자.  
좋아, 준비할게!  "
370,일반 대화,"주말에 한강 갈까? 날씨 좋을 거 같아.  
좋아, 산책하면서 수다 떨자.  
오, 좋지. 간식 뭐 챙길까?  
커피랑 과자 챙기자.  
좋아, 10시쯤 어때?  
딜! 여의도에서 만나자."
371,일반 대화,"새로 산 스마트폰 어때? 기능 좋아?  
진짜 만족해. 카메라 성능 대박이야.  
오, 나도 바꿀까? 어디서 샀어?  
온라인에서 샀어. 할인 많이 하더라.  
링크 보내줘. 같이 비교하자.  
오케이, сразу 보낼게!  "
372,일반 대화,"요즘 운동 뭐해? 건강 챙기고 싶어.  
수영 시작했어. 상쾌해.  
오, 나도 해볼까? 어렵지 않아?  
처음엔 힘들지만 재밌어. 체험해볼래?  
좋아, 같이 가보자.  
응, 내일 저녁 어때?  "
373,일반 대화,"여행 계획 세웠어? 어디 가고 싶어?  
전주 어때? 한옥마을 가보고 싶어.  
오, 좋네. 숙소는 어디로 할까?  
한옥 민박 괜찮아. 분위기 좋아.  
좋아, 계획 세우자. 언제 갈까?  
다음 달 어때?  "
374,일반 대화,"요즘 듣는 노래 뭐야? 추천해줘.  
에스파 새 앨범 듣고 있어.  
오, 타이틀곡 어때? 중독성 있어?  
진짜 좋아. 뮤비도 멋져.  
바로 들어볼게. 콘서트 갈까?  
오, 무조건 가자!  "
375,일반 대화,"오늘 점심 뭐 먹을까? 배고프네.  
샤브샤브 어때? 근처 맛집 가자.  
오, 좋지. 야채 많이 먹고 싶어.  
응, 고기도 푸짐해. 몇 시에 갈까?  
12시 반 어때?  
딜! 거기서 만나자."
376,일반 대화,"주말에 뭐할까? 심심해.  
공기놀이 갈까? 재밌는 체험 많아.  
오, 좋네. 어떤 체험 할까?  
VR 체험 재밌어 보이던데.  
좋아, 2시쯤 어때?  
완벽해. 같이 가자!"
377,일반 대화,"요즘 취미 뭐해? 새로 시작한 거 있어?  
플라워 클래스 시작했어. 꽃꽂이 재밌어.  
오, 멋지다! 어렵지 않아?  
처음엔 어렵지만 재밌어. 해볼래?  
좋아, 같이 배워보자.  
오케이, 주말에 만나자!  "
378,일반 대화,"어제 친구들이랑 뭐했어?  
삼청동 갔어. 카페 투어했지.  
부럽다! 어떤 카페 갔어?  
분위기 좋은 곳들. 디저트 최고야.  
다음에 나도 갈래. 언제 가?  
내일 어때? 같이 가자!  "
379,일반 대화,"새로 산 옷 어때? 잘 어울려?  
진짜 멋져! 어디서 샀어?  
강남 매장에서 세일하길래 샀지.  
나도 쇼핑 가고 싶다. 같이 갈까?  
좋아, 이번 주말 어때?  
딜! 시간 정하자.  "
380,일반 대화,"요즘 드라마 뭐 볼까? 추천해줘.  
‘슬기로운 의사생활’ 재밌어. 감동적이야.  
오, 조정석 나오는 거지?  
맞아, ost도 좋아. 같이 볼래?  
응, 오늘 저녁부터 시작하자.  
좋아, 준비할게!  "
381,일반 대화,"야, 오랜만이다! 뭐 하고 지냈어?
그냥 회사 다니고, 평소처럼 바쁘게 지냈지.
이번 주말에 시간 있으면 같이 등산 갈래?
좋아, 집에서만 있으니까 답답하더라.
그럼 토요일 오전에 북악산으로 가볼까?"
382,일반 대화,"점심 뭐 먹을까? 배가 너무 고파.
나 오늘은 칼국수 먹고 싶어.
칼국수 좋지! 근처에 새로 생긴 집 있던데.
그래 거기 가자. 소주도 한잔 할까?
일하다가 오후에 졸리면 큰일인데 ㅋㅋ 한 잔만 하자."
383,일반 대화,"시험 잘 봤어?
이번 건 좀 어려웠어. 특히 3번 문제.
나도 그 부분에서 시간을 많이 썼어.
그래도 열심히 했으니까 좋은 결과 나오겠지.
시험 끝났으니까 오늘은 편하게 쉬자."
384,일반 대화,"어제 본 영화 어땠어?
스토리가 좀 길었지만 연출이 좋았어.
나도 보고 싶었는데 같이 갈 걸 그랬네.
다음 주에 또 볼까? 이번엔 코미디로?
코미디 좋아! 웃으면서 스트레스 풀자."
385,일반 대화,"오늘 비가 온다던데 우산 챙겼어?
안 챙겼어, 아침에 날이 맑아서.
이따 퇴근할 때 많이 내릴 것 같아.
그럼 집에 어떻게 가지? 버스도 적을 텐데.
내가 우산 하나 여분으로 가지고 갈게, 같이 써."
386,일반 대화,"직장 생활 어때? 요즘 힘들어 보이네.
프로젝트 마감이 다가와서 조금 스트레스야.
주말에도 일해?
이번 주는 피할 수 없을 것 같아. 보고서가 많아.
그래도 건강 챙기면서 일해. 아프면 더 힘들잖아."
387,일반 대화,"주말에 부산 다녀왔어.
여행 좋았겠다! 날씨는 어땠어?
맑고 따뜻했어, 해운대에서 산책했지.
나도 다음 달에 제주도 갈 계획이야.
좋겠다! 사진 많이 찍어서 보여줘."
388,일반 대화,"방금 휴대폰 바꿨어? 새 모델이네.
응, 카메라가 너무 좋아서 샀어.
사진 보여줘! 나도 바꾸고 싶었어.
이렇게 찍었는데 색감이 정말 좋아.
와, 정말 선명하네. 이따 나도 좀 만져보자."
389,일반 대화,"어제 모임 재미있었어?
네, 친구들이랑 저녁 먹고 노래방도 갔다 왔어.
노래방에서 뭐 불렀어?
90년대 가요 불렀더니 다 같이 따라 부르더라 ㅎㅎ
ㅋㅋ 다음에 나도 같이 가야지."
390,일반 대화,"새 학기가 시작됐네, 수업 들어보니 어때?
교수님이 친절해서 듣기 편해.
과제는 많아?
이번 주는 가볍지만, 다음부터는 프로젝트가 있을 거야.
우리 같이 스터디 그룹 만들까?"
391,일반 대화,"동네에 새 카페 생겼다며?
응, 인테리어가 예쁘고 커피도 맛있어.
주말에 거기 가서 책 읽어야겠다.
나도 같이 가도 돼? 요즘 조용한 곳 찾고 있었어.
물론! 같이 가서 수다도 떨자."
392,일반 대화,"요즘 무슨 책 읽고 있어?
역사 소설 읽고 있는데 몰입이 잘 돼.
나도 그런 거 좋아해, 제목이 뭐야?
“조선의 마지막 밤”이라고, 추천할게.
고마워! 다 읽으면 빌려줄래?"
393,일반 대화,"저녁에 헬스장 갈 거야?
응, 오늘은 하체 운동하는 날.
나도 같이 가서 런닝머신 좀 달려야겠다.
좋아, 끝나고 사우나도 하고 오자.
최고! 땀도 빼고 힐링하자."
394,일반 대화,"내일 발표 준비됐어?
PPT는 만들었는데 조금 긴장되네.
차근차근 설명하면 잘 할 거야.
그래도 리허설 한 번 같이 해줄 수 있어?
물론이지, 쉬는 시간에 연습해보자."
395,일반 대화,"어제 게임 새 버전 나왔대.
응, 그래픽이 업그레이드돼서 화려하더라.
언제 같이 플레이해볼까?
이번 주말에 시간돼, 그때 접속해.
알겠어, 캐릭터도 새로 만들어야지."
396,일반 대화,"해외여행 가본 적 있어?
대학 때 일본 여행 갔었어.
오, 어디가 제일 기억에 남아?
교토의 고즈넉한 분위기가 좋았어.
나도 꼭 가보고 싶다, 음식도 맛있다더라."
397,일반 대화,"어제 비빔밥 만들어봤어.
직접 만들어? 어렵지 않던데?
재료 다 넣고 비비면 되니까 간단해.
다음엔 내가 요리해볼게, 레시피 알려줘.
좋아, 나중에 같이 요리하자."
398,일반 대화,"요즘 잠이 안 와서 힘들어.
왜? 걱정되는 일 있어?
일이 많아서 머리가 복잡한가봐.
자기 전에 따뜻한 우유 한 잔 마셔봐.
그래볼게, 고마워."
399,일반 대화,"새로 나온 드라마 봤어?
첫 회만 봤는데 배우 연기가 좋더라.
줄거리가 흥미로워? 내용이 어떤데?
스릴러라서 긴장감이 있어, 다음 회가 기대돼.
시간 될 때 봐야겠다."
400,일반 대화,"집에 반려동물 있어?
고양이 두 마리 키워.
귀엽겠다! 이름이 뭐야?
하나는 미미고 다른 하나는 루루야.
사진 보여줘! 고양이 너무 좋아."
401,일반 대화,"이번 주말에 전시회 가볼래?
어떤 전시회야?
현대미술전인데 작가들이 참신하대.
미술 관심 많아서 좋다. 언제 같이 갈까?
일요일 오전에 시간 비워둘게."
402,일반 대화,"친구 생일 선물 뭐 사야 할지 모르겠어.
그 친구가 좋아하는 거 있어?
커피 좋아해서 텀블러나 원두 생각 중이야.
텀블러 실용적이지. 디자인 예쁜 걸로 골라봐.
고마워, 아이디어가 생겼어."
403,일반 대화,"요즘에도 일기 써?
가끔 생각 정리할 때 쓰지.
좋은 습관이네. 나도 다시 시작해볼까?
하루에 한 줄이라도 써보면 도움이 돼.
그래, 오늘부터 해봐야겠다."
404,일반 대화,"민수 결혼식 다녀왔어?
응, 결혼식장이 예쁘고 신부도 아름다웠어.
음식은 어땠어? 웨딩 코스에 맛있는 것 많았대.
깔끔하고 맛있었어. 분위기도 따뜻했지.
가슴이 뭉클했겠다."
405,일반 대화,"다이어트 중이라 식단 신경 쓰고 있어.
어떤 음식 먹어?
아침에는 요거트, 점심은 샐러드, 저녁은 구운 닭가슴살.
꾸준히 하면 효과 있을 것 같아.
응, 운동도 곁들이고 있어."
406,일반 대화,"지난주에 칭찬 받았다며?
네, 팀 프로젝트 발표에서 상 받았어.
축하해! 준비하느라 고생했잖아.
다 팀원 덕분이지. 다 같이 노력했어.
역시 협업이 중요하네."
407,일반 대화,"내일 비행기 일찍 출발하는 거지?
응, 아침 7시 비행기야.
공항까지는 어떻게 갈 거야?
새벽에 공항 리무진 버스를 타야겠다.
시간 맞춰서 일어나야겠네."
408,일반 대화,"컴퓨터 고장났다고 들었어.
갑자기 전원이 안 켜져서 당황했어.
서비스 센터 갔다 왔어?
부품 교체해야 한다더라, 비용이 꽤 나가네.
아쉽다, 빠르게 해결되길 바래."
409,일반 대화,"어제 산 강아지가 좀 말썽을 피워.
어렸을 때는 다 그런 법이지 ㅋㅋ
슬리퍼 물어뜯어서 몇 개 버렸어.
훈련 조금씩 하면 좋아질 거야.
알겠어, patience 필요해."
410,일반 대화,"엄마 생신에 뭐 해드릴까?
식당 예약하고 케이크 준비하면 좋지 않을까?
이번엔 집에서 가족끼리 식사하기로 했어.
그럼 엄마가 좋아하는 반찬 요리해야겠네.
응, 오늘 시장 가서 재료 사야겠다."
411,일반 대화,"기름값 또 올랐더라.
맞아, 주유소 갈 때마다 부담돼.
차를 아껴 타야 하나?
요즘은 대중교통 이용하는 게 훨씬 싸지.
그게 좋겠다. 건강도 챙기고."
412,일반 대화,"이번 주말엔 비가 올까?
일기예보 보니까 흐리고 가끔 소나기가 올 거래.
그러면 실내 활동 계획해야겠다.
영화나 전시회 가는 것도 괜찮지.
아니면 집에서 요리 수업 해볼까?"
413,일반 대화,"커피 많이 마시는 편이야?
하루에 두 잔 정도. 아침엔 꼭 마셔야 해.
너무 카페인 많이 마시면 잠이 안 온대.
맞아, 그래서 오후엔 디카페인으로 바꿨어.
나도 습관 좀 줄여야겠다."
414,일반 대화,"어제 밤에 별이 정말 예뻤어.
나도 봤어! 공기가 맑아서인지 더 밝았지.
한강에서 산책하면서 밤하늘 봤거든.
로맨틱하네, 다음에 같이 가자.
좋아, 따뜻한 음료 들고 가자."
415,일반 대화,"자취하면서 가장 힘든 게 뭐야?
설거지랑 청소를 혼자 다 해야 해서 귀찮아.
배달 음식도 자주 먹겠네.
그러다보니 건강 생각해서 요리도 배우려고.
유튜브 레시피 따라하면 재미있더라."
416,일반 대화,"친구랑 오해가 생겨서 기분이 안 좋아.
이야기를 솔직하게 하면 풀릴 거야.
먼저 연락하는 게 좋겠지?
그렇지, 시간 지나면 더 어려워져.
용기 내서 연락해볼게. 고마워."
417,일반 대화,"나 새로 취미로 클라이밍 시작했어.
오! 높은 곳 무서워하지 않아?
처음에는 떨렸는데 점점 재미있어져.
손에 땀도 많이 날 텐데?
손가락 힘이 중요해서 운동이 되더라."
418,일반 대화,"어제 택배 도착했어?
응, 오후에 받았는데 생각보다 빨리 왔어.
뭐 샀는데?
책이랑 운동복 좀 주문했지.
요즘 택배 기사님들 정말 빠르다."
419,일반 대화,"서울 지하철 앱 써봤어?
아니, 어떤 기능이 있어?
실시간 도착 정보랑 혼잡도 표시해줘.
편리하네, 출퇴근 때 유용할 것 같아.
써봐, 무료라서 좋다."
420,일반 대화,"이번 주말에 체육대회 연습할 거야?
응, 회사 팀이랑 모여서 연습하자고 했어.
어울려 달리기 재밌겠다.
나 달리기 못 하는데 걱정이야.
연습하면 나아질 거야. 힘내!"
421,일반 대화,"주택청약 당첨됐대! 대박.
우와, 축하해! 얼마나 기다렸어?
몇 년 신청해서 드디어 된 거야.
집 구하기 진짜 어려운데 잘 됐다.
이제 인테리어 고민해야겠다."
422,일반 대화,"대학교 동아리 활동은 어때?
연극 동아리 들어갔는데 재미있어.
연습은 많이 해?
주 3회 모여서 대사 연습하고 있어.
나중에 공연하면 초대해줘."
423,일반 대화,"주식 시장 변동이 커서 걱정이야.
요즘 세계 경제가 불안정하니까 그럴 수밖에.
장기 투자하는 게 마음 편하지.
맞아, 급하게 팔면 손해 볼 수도 있어.
공부하면서 차분히 접근해야겠다."
424,일반 대화,"이번 달에는 여행 못 갈 것 같아.
왜? 일이 많아?
회사 프로젝트가 막판이라 휴가 못 내.
아쉽다, 다음 달엔 여유 생기길 바라.
응, 그때 다시 계획 세워볼게."
425,일반 대화,"오늘 아침에 지각할 뻔했어.
알람을 못 들었어?
알람 두 개 울렸는데 정신없이 꺼버렸나봐.
나도 그런 적 많아. 잘 때 휴대폰 멀리 두자.
맞아, 그래야 덜 누르게 된다."
426,일반 대화,"부모님 댁에 자주 가?
한 달에 한 번 정도는 찾아뵈려고 해.
같이 밥 먹고 이야기 나누는 게 좋지.
맞아, 특히 엄마가 해준 음식이 그리워.
전기차 타고 가면 돈도 절약되겠다."
427,일반 대화,"이사 가는 거 언제야?
다음 주 금요일에 이사해.
짐 정리는 다 했어?
아직 멀었어. 시간이 부족해.
필요하면 도와줄게, 말만 해."
428,일반 대화,"대구에 사는 친구 만나러 간다고 들었어.
응, 오래 못 봐서 이번엔 내려가려고.
기차 타고 가?
고속버스 탈 거야, 시간이 더 맞거든.
선물 챙겼어? 친구가 좋아할 거야."
